cl_lo	cl_hi	ch_id	nch_id	key1	key2	key3	key4	lang	src	ft	fn	nfn	dn	ndn	fp
9	9	9EN12		Language	English	Contexts	Ability	en	CEHRD	mp3	G9_17Eng_U12_Writing_F.mp3		G9 U12 Writing F		../content/CEHRD/Class9/English/
9	9	9EN11		Language	English	Contexts	Describing	en	CEHRD	mp3	G9_18Eng_U11_Listening_F.mp3		G9 U11 Listening F		../content/CEHRD/Class9/English/
9	9	9EN12		Language	English	Contexts	Ability	en	CEHRD	mp3	G9_19Eng_U12_Listening_F.mp3		G9 U12 Listening F		../content/CEHRD/Class9/English/
9	9	9EN14		Language	English	Contexts	Other	en	CEHRD	mp3	G9_20Eng_U14_Listening_F.mp3		G9 U14 Listening F		../content/CEHRD/Class9/English/
9	9	9EN14		Language	English	Contexts	Other	en	CEHRD	mp3	G9_21Eng_U14_Asking for permission_F.mp3		G9 U14 Asking for permission F		../content/CEHRD/Class9/English/
9	9	9EN14		Language	English	Contexts	Other	en	CEHRD	mp3	G9_22Eng_U14_Writing Notice_F.mp3		G9 U14 Writing Notice F		../content/CEHRD/Class9/English/
10	10		10SS01.02	Social Studies	Community	Education	Humanities	np	CEHRD	mp3		C10 Social U 1 L 2 _.B.mp3		C10 Social U1 L2  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS01.02	Social Studies	Community	Education	Humanities	np	CEHRD	mp3		C10 Social U 2 L 2 _.B.mp3		C10 Social U2 L2  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS03.06	Social Studies	History	Nepal	Famous Persons	np	CEHRD	mp3		C10 Social U 3 L 6 _.B.mp3		C10 Social U3 L6  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS04.01	Social Studies	Issues	Human Rights		np	CEHRD	mp3		C10 Social U 4 L 1 _.B.mp3		C10 Social U4 L1  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS04.04, 10SS04.05	Social Studies	History	Nepal	International Relations	np	CEHRD	mp3		C10 Social U 4 L 4 n 5  _.B.mp3		C10 Social U4 L4 n 5   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS04.06	Social Studies	Issues	Solutions		np	CEHRD	mp3		C10 Social U 4 L 6  _.B.mp3		C10 Social U4 L6   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.01	Social Studies	Community	Government	National	np	CEHRD	mp3		C10 Social U 5 L 1 _.B.mp3		C10 Social U5 L1  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.01	Social Studies	Geography	Other Geography		np	CEHRD	mp3		C10 Social U 6 L 1  _.B.mp3		C10 Social U6 L1   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.08	Social Studies	Geography	Other Geography		np	CEHRD	mp3		C10 Social U 6 L 8  _.B.mp3		C10 Social U6 L8   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.10, 10SS06.11	Social Studies	Geography	North America		np	CEHRD	mp3		C10 Social U 6 L 10 n 11  _.B.mp3		C10 Social U6 L10 n 11   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.14, 10SS06.15	Social Studies	Geography	Africa		np	CEHRD	mp3		C10 Social U 6 L 14 n 15  _.B.mp3		C10 Social U6 L14 n 15   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.18, 10SS06.19	Social Studies	Geography	Maps		np	CEHRD	mp3		C10 Social U 6 L 18 n 19  _.B.mp3		C10 Social U6 L18 n 19   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.02, 10SS07.03	Social Studies	History	Nepal		np	CEHRD	mp3		C10 Social U 7 L 2 n 3  _.B.mp3		C10 Social U7 L2 n 3   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.04, 10SS07.05	Social Studies	History	Nepal		np	CEHRD	mp3		C10 Social U 7 L 4  n 5  _.B.mp3		C10 Social U7 L4  n 5   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.06	Social Studies	History	Nepal	Politics	np	CEHRD	mp3		C10 Social U 7 L 6  _.B.mp3		C10 Social U7 L6   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.07	Social Studies	History	Nepal	Politics	np	CEHRD	mp3		C10 Social U 7 L 7  _.B.mp3		C10 Social U7 L7   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.09	Social Studies	History	Wars	WWI	np	CEHRD	mp3		C10 Social U 7 L 9  _.B.mp3		C10 Social U7 L9   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.10	Social Studies	History	Wars	WWI	np	CEHRD	mp3		C10 Social U 7 L 10  _.B.mp3		C10 Social U7 L10   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.11	Social Studies	History	Wars	WWII	np	CEHRD	mp3		C10 Social U 7 L 11  _.B.mp3		C10 Social U7 L11   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.12	Social Studies	History	Wars	WWII	np	CEHRD	mp3		C10 Social U 7 L 12  _.B.mp3		C10 Social U7 L12   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.13	Social Studies	History	Archaeology	Other Archaeology	np	CEHRD	mp3		C10 Social U 7 L 13_.B.mp3		C10 Social U7 L13 .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.01	Social Studies	Economy	Other Economy	Sustainable Development	np	CEHRD	mp3		C10 Social U 8 L 1  _.B.mp3		C10 Social U8 L1   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.02	Social Studies	Economy	Tourism		np	CEHRD	mp3		C10 Social U 8 L 2 _.B.mp3		C10 Social U8 L2  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.03	Social Studies	Economy	Other Economy	Sustainable Development	np	CEHRD	mp3		C10 Social U 8 L 3  _.B.mp3		C10 Social U8 L3   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.04	Social Studies	Economy	Occupations	Service	np	CEHRD	mp3		C10 Social U 8 L 4 _.B.mp3		C10 Social U8 L4  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.05	Social Studies	Economy	Finance	Interest	np	CEHRD	mp3		C10 Social U 8 L 5 _.B.mp3		C10 Social U8 L5  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.08, 10SS08.09	Social Studies	Economy			np	CEHRD	mp3		C10 Social U 8 L 8 n 9  _.B.mp3		C10 Social U8 L8 n 9   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.08, 10SS08.10	Social Studies	Economy			np	CEHRD	mp3		C10 Social U 8 L 10  _.B.mp3		C10 Social U8 L10   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS09.02	Social Studies	History	Nepal	International Relations	np	CEHRD	mp3		C10 Social U 9 L 2  _.B.mp3		C10 Social U9 L2   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS09.03	Social Studies	History	Nepal	International Relations	np	CEHRD	mp3		C10 Social U 9 L 3  _.B.mp3		C10 Social U9 L3   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS09.05	Social Studies	History	Nepal	Events	np	CEHRD	mp3		C10 Social U 9 L 5  _.B.mp3		C10 Social U9 L5   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS09.06	Social Studies	Economy	Other Economy	Local Products	np	CEHRD	mp3		C10 Social U 9 L 6  _.B.mp3		C10 Social U9 L6   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS03.07	Social Studies	Community	People		np	CEHRD	mp3		U 3 Bishwobandhuttwa _ B.mp3		U3 Bishwobandhuttwa   B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS03.08	Social Studies	Community	People		np	CEHRD	mp3		U 3 Jestha nagarik pratikodaaitwa _.B.mp3		U3 Jestha nagarik pratikodaaitwa  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS04.02	Social Studies	Issues	Human Rights		np	CEHRD	mp3		U 4 gharelu himsha ra chhuwachhut _.B.mp3		U4 gharelu himsha ra chhuwachhut  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.09	Social Studies	Issues	Human Rights		np	CEHRD	mp3		U 5  manabadhikar ra rastriya tatha antarastriya nikaya_.B.mp3		U5 manabadhikar ra rastriya tatha antarastriya nikaya .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.07	Social Studies	Community	Government	National	np	CEHRD	mp3		U 5  Nirbachan prakriya_.B.mp3		U5 Nirbachan prakriya .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.05	Social Studies	Community	Government	National	np	CEHRD	mp3		U 5 Anyasambaidhanik aayogharu_.B .mp3		U5 Anyasambaidhanik aayogharu .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.02	Social Studies	Community	Government	Local	np	CEHRD	mp3		U 5 Karyapalika _.B.mp3		U5 Karyapalika  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.04	Social Studies	Community	Government	National	np	CEHRD	mp3		U 5 l4 Sambaidhanik nikaya _.B.mp3		U5 l4 Sambaidhanik nikaya  .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.10	Social Studies	Issues	Human Rights	Girls & Women	np	CEHRD	mp3		U 5 Mahila ra aadibasi janajati adhikar _ .B.mp3		U5 Mahila ra aadibasi janajati adhikar   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.11	Social Studies	Issues	Civil Rights	Other Civil Rights	np	CEHRD	mp3		U 5 Nagari Pahichan ra Nagarikata_.B.mp3		U5 Nagari Pahichan ra Nagarikata .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.07, 10SS05.08	Social Studies	Community	Government		np	CEHRD	mp3		U 5 Nirwachan Prakriya ra nagarikko bhumika_.B.mp3		U5 Nirwachan Prakriya ra nagarikko bhumika .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.03	Social Studies	Community	Government	National	np	CEHRD	mp3		U 5 nyayapalika _ .B.mp3		U5 nyayapalika   .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS05.06	Social Studies	Community	Government	Other Government	np	CEHRD	mp3		U 5 Rajnaitik dalharu_.B.mp3		U5 Rajnaitik dalharu .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.04, 10SS06.05	Social Studies	Geography	Landforms		np	CEHRD	mp3		U 6 Samasitosna Pradesh ra janajiwan_.B.mp3		U6 Samasitosna Pradesh ra janajiwan .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.06, 10SS06.07	Social Studies	Community			np	CEHRD	mp3		U 6 Sitpradesh ra gatibidhiharu_.B.mp3		U6 Sitpradesh ra gatibidhiharu .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.12	Social Studies	Geography	South America		np	CEHRD	mp3		U 6 South America_.B.mp3		U6 South America .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.02, 10SS06.03	Social Studies	Geography	aaaaaaqwqqaw		np	CEHRD	mp3		U 6 Tropical region and lifestyle_.Bg.mp3		U6 Tropical region and lifestyle .Bg	../content/CEHRD/Class10/SocialStudies/
10	10		10SS06.17	Social Studies	Geography	Landforms		np	CEHRD	mp3		U 6a Bhukampa_.B.mp3		U6a Bhukampa .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS07.01, 10SS07.02	Social Studies	History			np	CEHRD	mp3		U 7 Saatsalako kranti ra Prajatantrik rajnitiko dashak_.B.mp3		U7 Saatsalako kranti ra Prajatantrik rajnitiko dashak .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS08.06, 10SS08.07	Social Studies	Community	Education		np	CEHRD	mp3		U 8 Bittiya sikchhya ra upakaran_.B.mp3		U8 Bittiya sikchhya ra upakaran .B	../content/CEHRD/Class10/SocialStudies/
10	10		10SS09.01	Social Studies	History	Nepal	International Relations	np	CEHRD	mp3		U 9 UN and its organ_.B.mp3		U9 UN and its organ .B	../content/CEHRD/Class10/SocialStudies/
10	10		10S01	Science	Physics	Forces		np	CEHRD	mp3		G10_U1_Gravitation and Gravity_.B.mp3		G10 U1 Gravitation and Gravity .B	../content/CEHRD/Class10/Science/
10	10		10S02	Science	Physics	Forces	Other Forces	np	CEHRD	mp3		G10_U2_Pressure_Atmospheric and barometer_.B.mp3		G10 U2 Pressure Atmospheric and barometer .B	../content/CEHRD/Class10/Science/
10	10		10S02	Science	Physics	Forces	Other Forces	np	CEHRD	mp3		G10_U2_Pressure_III_Archimedes_Principle_.B.mp3		G10 U2 Pressure III Archimedes Principle .B	../content/CEHRD/Class10/Science/
10	10		10S02	Science	Physics	Forces	Other Forces	np	CEHRD	mp3		G10_U2_Pressure_Pascal's Law -1  _.B.mp3		G10 U2 Pressure Pascal's Law -1   .B	../content/CEHRD/Class10/Science/
10	10		10S02	Science	Physics	Forces	Other Forces	np	CEHRD	mp3		G10_U2_Pressure_Pascal's Law Density of liquid and upthrust  _.B.mp3		G10 U2 Pressure Pascal's Law Density of liquid and upthrust   .B	../content/CEHRD/Class10/Science/
10	10		10S02	Science	Physics	Forces	Other Forces	np	CEHRD	mp3		G10_U2_Pressure_Syringe and Air pump_.B.mp3		G10 U2 Pressure Syringe and Air pump .B	../content/CEHRD/Class10/Science/
10	10		10S03	Science	Physics	Forces	Work & Energy & Power	np	CEHRD	mp3		G10_U3 Energy_.B.mp3		G10 U3 Energy .B	../content/CEHRD/Class10/Science/
10	10		10S04	Science	Physics	Electromagnetism	Heat	np	CEHRD	mp3		G10_U4 Heat _.B.mp3		G10 U4 Heat  .B	../content/CEHRD/Class10/Science/
10	10		10S04	Science	Physics	Electromagnetism	Heat	np	CEHRD	mp3		G10_U4 Heat 2 _.B.mp3		G10 U4 Heat 2  .B	../content/CEHRD/Class10/Science/
10	10		10S06	Science	Physics	Electricity & Electronics	Electricity	np	CEHRD	mp3		G10_U6 Current electricity and magnetism_ Generator, Dynamo,electri motor _.B.mp3		G10 U6 Current electricity and magnetism  Generator, Dynamo,electri motor  .B	../content/CEHRD/Class10/Science/
10	10		10S06	Science	Physics	Electricity & Electronics	Electricity	np	CEHRD	mp3		G10_U6 Current electricity and magnetism_ Heating effect lighting_.B.mp3		G10 U6 Current electricity and magnetism  Heating effect lighting .B	../content/CEHRD/Class10/Science/
10	10		10S06	Science	Physics	Electricity & Electronics	Electricity	np	CEHRD	mp3		G10_U6 Current electricity and magnetism_ Inverter, charger , transformer _.B.mp3		G10 U6 Current electricity and magnetism  Inverter, charger , transformer  .B	../content/CEHRD/Class10/Science/
10	10		10S06	Science	Physics	Electricity & Electronics	Electricity	np	CEHRD	mp3		G10_U6 Current electricity and magnetism_ safely measure in using electricity_.B.mp3		G10 U6 Current electricity and magnetism  safely measure in using electricity .B	../content/CEHRD/Class10/Science/
10	10		10S07	Science	Chemistry	Periodic Table		np	CEHRD	mp3		G10_U7 classification of elements_Reactivity of elements 2_.B.mp3		G10 U7 classification of elements Reactivity of elements 2 .B	../content/CEHRD/Class10/Science/
10	10		10S09	Science	Chemistry	Other Chemistry	Acid & Base & Salt	np	CEHRD	mp3		G10_U9  introduction of chemial reaction, types and factor  _.B.mp3		G10 U9  introduction of chemial reaction, types and factor   .B	../content/CEHRD/Class10/Science/
10	10		10S09	Science	Chemistry	Other Chemistry	Acid & Base & Salt	np	CEHRD	mp3		G10_U9 Acid_.B.mp3		G10 U9 Acid .B	../content/CEHRD/Class10/Science/
10	10		10S12	Science	Chemistry	Organics	Other Organics	np	CEHRD	mp3		G10_U12 Hydrocarbon and its compounds Part 1 _.B.mp3		G10 U12 Hydrocarbon and its compounds Part 1  .B	../content/CEHRD/Class10/Science/
10	10		10S12	Science	Chemistry	Organics	Other Organics	np	CEHRD	mp3		G10_U12 Hydrocarbon and its compounds Part 2 _.B.mp3		G10 U12 Hydrocarbon and its compounds Part 2  .B	../content/CEHRD/Class10/Science/
10	10		10S14	Science	Biology	Insects		np	CEHRD	mp3		G10_U14 Invertebrate _.B.mp3		G10 U14 Invertebrate  .B	../content/CEHRD/Class10/Science/
10	10		10S18b	Social Studies	Economy	Agriculture	Tree Crops	np	CEHRD	mp3		G10_U18 Artificial vegetation propagation in plant _.B.mp3		G10 U18 Artificial vegetation propagation in plant  .B	../content/CEHRD/Class10/Science/
10	10		10S20	Science	Earth	Human Impact	Pollution	np	CEHRD	mp3		G10_U20 Air pollution _.B.mp3		G10 U20 Air pollution  .B	../content/CEHRD/Class10/Science/
10	10		10S20	Science	Earth	Human Impact	Pollution	np	CEHRD	mp3		G10_U20 Land, water pollution _.B.mp3		G10 U20 Land, water pollution  .B	../content/CEHRD/Class10/Science/
10	10		10S22	Science	Earth	Climate	Climate Change	np	CEHRD	mp3		G10_U22 Climate change and atmosphere_.B.mp3		G10 U22 Climate change and atmosphere .B	../content/CEHRD/Class10/Science/
10	10		10S23	Science	Astronomy	Other Astronomy		np	CEHRD	mp3		G10_U23 The Earth in the universe  1 _.B.mp3		G10 U23 The Earth in the universe  1  .B	../content/CEHRD/Class10/Science/
10	10		10S23	Science	Astronomy	Other Astronomy		np	CEHRD	mp3		G10_U23 The Earth in the universe  2 _.B.mp3		G10 U23 The Earth in the universe  2  .B	../content/CEHRD/Class10/Science/
10	10		10S23	Science	Astronomy	Other Astronomy		np	CEHRD	mp3		G10_U23 The Earth in the universe  3 _.B.mp3		G10 U23 The Earth in the universe  3  .B	../content/CEHRD/Class10/Science/
10	10		10S05	Science	Physics	Electromagnetism	Light	np	CEHRD	mp3		U 5 Light_2.mp3		U5 Light 2	../content/CEHRD/Class10/Science/
10	10		10S05	Science	Physics	Electromagnetism	Light	np	CEHRD	mp3		U 5 Light_2_.B.mp3		U5 Light 2 .B	../content/CEHRD/Class10/Science/
10	10		10S11	Science	Chemistry	Metal		np	CEHRD	mp3		U 11 Kehi Dhatuharu_.B.mp3		U11 Kehi Dhatuharu .B	../content/CEHRD/Class10/Science/
10	10		10S11	Science	Chemistry	Metal		np	CEHRD	mp3		U 11 Metal _ B.mp3		U11 Metal   B	../content/CEHRD/Class10/Science/
10	10		10S14	Science	Biology	Insects		np	CEHRD	mp3		U 14 Invertebrate Bee life cycle_.B .mp3		U14 Invertebrate Bee life cycle .B	../content/CEHRD/Class10/Science/
10	10		10S15	Science	Biology	Organs Animal	Other Organs	np	CEHRD	mp3		U 15 Autonomic Nervous and glandular system _.B.mp3		U15 Autonomic Nervous and glandular system  .B	../content/CEHRD/Class10/Science/
10	10		10S16	Science	Biology	Organs Animal	Other Organs	np	CEHRD	mp3		U 16 Blood Circulatory_.B.mp3		U16 Blood Circulatory .B	../content/CEHRD/Class10/Science/
10	10		10S16	Science	Biology	Organs Animal	Other Organs	np	CEHRD	mp3		U 16 Blood Circulatory_2_.B.mp3		U16 Blood Circulatory 2 .B	../content/CEHRD/Class10/Science/
10	10		10S16	Science	Biology	Organs Animal	Other Organs	np	CEHRD	mp3		U 16 Blood Circulatory_3_.B.mp3		U16 Blood Circulatory 3 .B	../content/CEHRD/Class10/Science/
10	10		10S17	Science	Biology	Cells		np	CEHRD	mp3		U 17 Chromosomal disorder _. B.mp3		U17 Chromosomal disorder  . B	../content/CEHRD/Class10/Science/
10	10		10S18	Science	Biology	Other Biology	Life Processes	np	CEHRD	mp3		U 18 KA Maithunik ra amaithunik prajanan_1_.B.mp3		U18 KA Maithunik ra amaithunik prajanan 1 .B	../content/CEHRD/Class10/Science/
10	10		10S18	Science	Biology	Other Biology	Life Processes	np	CEHRD	mp3		U 18 KA Maithunik ra amaithunik prajanan_2_.B.mp3		U18 KA Maithunik ra amaithunik prajanan 2 .B	../content/CEHRD/Class10/Science/
10	10		10S19	Science	Biology	Other Biology	Evolution	np	CEHRD	mp3		U 19 Bamshanukramm 2_.B.mp3		U19 Bamshanukramm 2 .B	../content/CEHRD/Class10/Science/
10	10		10S19	Science	Biology	Other Biology	Evolution	np	CEHRD	mp3		U 19 Mendalko niyam _.B.mp3		U19 Mendalko niyam  .B	../content/CEHRD/Class10/Science/
10	10		10S21	Science	Earth	Earth History		np	CEHRD	mp3		U 21 Prithibiko Itihas_.B.mp3		U21 Prithibiko Itihas .B	../content/CEHRD/Class10/Science/
10	10		10S21	Science	Earth	Earth History		np	CEHRD	mp3		U 21 Prithibiko Itihas_2_.B.mp3		U21 Prithibiko Itihas 2 .B	../content/CEHRD/Class10/Science/
10	10		10S22	Science	Earth	Climate	Climate Change	np	CEHRD	mp3		U 22 Baumandlka Tahaharur _.B.mp3		U22 Baumandlka Tahaharur  .B	../content/CEHRD/Class10/Science/
10	10		10S22	Science	Earth	Climate	Climate Change	np	CEHRD	mp3		U 22 Baumandlka Tahaharur_2 _.B.mp3		U22 Baumandlka Tahaharur 2  .B	../content/CEHRD/Class10/Science/
10	10		10N01	Language	Nepali	Contexts	Locations	np	CEHRD	mp3		U 1 Janmabhumi_1.mp3		U1 Janmabhumi 1	../content/CEHRD/Class10/Nepali/
10	10		10N01	Language	Nepali	Contexts	Locations	np	CEHRD	mp3		U 1 Janmabhumi_2.mp3		U1 Janmabhumi 2	../content/CEHRD/Class10/Nepali/
10	10		10N01	Language	Nepali	Contexts	Locations	np	CEHRD	mp3		U 1 Janmabhumi_3.mp3		U1 Janmabhumi 3	../content/CEHRD/Class10/Nepali/
10	10		10N01	Language	Nepali	Contexts	Locations	np	CEHRD	mp3		U 1 Janmabhumi_4.mp3		U1 Janmabhumi 4	../content/CEHRD/Class10/Nepali/
10	10		10N01	Language	Nepali	Contexts	Locations	np	CEHRD	mp3		U 1 Janmabhumi_5.mp3		U1 Janmabhumi 5	../content/CEHRD/Class10/Nepali/
10	10		10N02	Language	Nepali	Contexts	Preferences	np	CEHRD	mp3		U 2 Santusti -1 _.B.mp3		U2 Santusti -1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N02	Language	Nepali	Contexts	Preferences	np	CEHRD	mp3		U 2 Santusti -2 Srijana lekhan _.B.mp3		U2 Santusti -2 Srijana lekhan  .B	../content/CEHRD/Class10/Nepali/
10	10		10N02	Language	Nepali	Contexts	Preferences	np	CEHRD	mp3		U 2 Santusti -Anu lekhan _.B.mp3		U2 Santusti -Anu lekhan  .B	../content/CEHRD/Class10/Nepali/
10	10		10N02	Language	Nepali	Contexts	Preferences	np	CEHRD	mp3		U 2 Santusti Byakrana 2_.B.mp3		U2 Santusti Byakrana 2 .B	../content/CEHRD/Class10/Nepali/
10	10		10N02	Language	Nepali	Contexts	Preferences	np	CEHRD	mp3		U 2 Santusti Byakrana kal, linga,bachan_.B.mp3		U2 Santusti Byakrana kal, linga,bachan .B	../content/CEHRD/Class10/Nepali/
10	10		10N02	Language	Nepali	Contexts	Preferences	np	CEHRD	mp3		U 2_Santusti_1.mp3		U2 Santusti 1	../content/CEHRD/Class10/Nepali/
10	10		10N03	Language	Nepali	Contexts	Narration	np	CEHRD	mp3		U 3 sanduk ruit 1 _.B.mp3		U3 sanduk ruit 1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N03	Language	Nepali	Contexts	Narration	np	CEHRD	mp3		U 3 sanduk ruit 2 _.B.mp3		U3 sanduk ruit 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N03	Language	Nepali	Contexts	Narration	np	CEHRD	mp3		U 3 sanduk ruit 3 _.B.mp3		U3 sanduk ruit 3  .B	../content/CEHRD/Class10/Nepali/
10	10		10N03	Language	Nepali	Contexts	Narration	np	CEHRD	mp3		U 3 sanduk ruit 4 _.B.mp3		U3 sanduk ruit 4  .B	../content/CEHRD/Class10/Nepali/
10	10		10N04	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 4 Thanka Bibechanatmak_.B.mp3		U4 Thanka Bibechanatmak .B	../content/CEHRD/Class10/Nepali/
10	10		10N04	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 4 Thanka bisheshan ra kriyapad .mp3		U4 Thanka bisheshan ra kriyapad	../content/CEHRD/Class10/Nepali/
10	10		10N04	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 4 Thanka byakaran naa, sarwanam.mp3		U4 Thanka byakaran naa, sarwanam	../content/CEHRD/Class10/Nepali/
10	10		10N04	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 4 Thanka_1_.B.mp3		U4 Thanka 1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N05	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 5  Ma pani Sakchhu 1 _.B.mp3		U5 Ma pani Sakchhu 1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N05	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 5  Ma pani Sakchhu 2 _.B.mp3		U5 Ma pani Sakchhu 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N05	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 5  Ma pani Sakchhu 3 _.B.mp3		U5 Ma pani Sakchhu 3  .B	../content/CEHRD/Class10/Nepali/
10	10		10N05	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 5  Ma pani Sakchhu 4 _.B.mp3		U5 Ma pani Sakchhu 4  .B	../content/CEHRD/Class10/Nepali/
10	10		10N06	Language	Nepali	Contexts	Conversation	np	CEHRD	mp3		U 6 Chhiti _ byakaran_2077.03.12 _.B.mp3		U6 Chhiti   byakaran 2077.03.12  .B	../content/CEHRD/Class10/Nepali/
10	10		10N06	Language	Nepali	Contexts	Conversation	np	CEHRD	mp3		U 6 Chhiti -2 2077.03.12 _.B.mp3		U6 Chhiti -2 2077.03.12  .B	../content/CEHRD/Class10/Nepali/
10	10		10N06	Language	Nepali	Contexts	Conversation	np	CEHRD	mp3		U 6 Chhiti 2077.03.12 _.B.mp3		U6 Chhiti 2077.03.12  .B	../content/CEHRD/Class10/Nepali/
10	10		10N07	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 7 Byakaran_.B.mp3		U7 Byakaran .B	../content/CEHRD/Class10/Nepali/
10	10		10N07	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 7 Pratyagaman 1 _.B.mp3		U7 Pratyagaman 1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N07	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 7 Pratyagaman 2 _.B.mp3		U7 Pratyagaman 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N07	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 7 Pratyagaman bolaisip _.B.mp3		U7 Pratyagaman bolaisip  .B	../content/CEHRD/Class10/Nepali/
10	10		10N07	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U 7 Pratyagaman Byakaran _.B.mp3		U7 Pratyagaman Byakaran  .B	../content/CEHRD/Class10/Nepali/
10	10		10N08	Language	Nepali	Contexts	Song	np	CEHRD	mp3		U 8 Barsha  1_.B.mp3		U8 Barsha  1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N08	Language	Nepali	Contexts	Song	np	CEHRD	mp3		U 8 Barsha  2_.B.mp3		U8 Barsha  2 .B	../content/CEHRD/Class10/Nepali/
10	10		10N08	Language	Nepali	Contexts	Song	np	CEHRD	mp3		U 8 Barsha 1_.B.mp3		U8 Barsha 1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N08	Language	Nepali	Contexts	Song	np	CEHRD	mp3		U 8 Barsha 2_.B.mp3		U8 Barsha 2 .B	../content/CEHRD/Class10/Nepali/
10	10		10N08	Language	Nepali	Contexts	Song	np	CEHRD	mp3		U 8 Barsha_byakaran _.B.mp3		U8 Barsha byakaran  .B	../content/CEHRD/Class10/Nepali/
10	10		10N09	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 9 Hamro Sanskriti  Byakaran _.B.mp3		U9 Hamro Sanskriti  Byakaran  .B	../content/CEHRD/Class10/Nepali/
