	बुद्धका चार आर्य सत्य	7SS05.04					6	9	np	Social Studies	Beliefs	Religion	Buddhism		बुद्धका_चार_आर्य_सत्य.jpg	image		Selfmade		https://www.canva.com/design/DAG9EsIuaN0/N1SbFucOzStXfus1YT8Jaw/edit?utm_content=DAG9EsIuaN0&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	भू-क्षयका कारणहरू	7SS07.09					6	9	np	Science	Earth	Human Impact	Erosion		भू_क्षयका_कारणहरू.jpg	image		Selfmade		https://www.canva.com/design/DAG-wbeowpw/X_2ky4dB_pb7Z55FXf8SqA/edit?utm_content=DAG-wbeowpw&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	मध्यकालीन नेपालको परिचय	7SS05.01					7	8	np	Social Studies	History	Nepal	Other Nepal		मध्यकालीन_नेपालको_परिचय.jpg	image		Selfmade		https://www.canva.com/design/DAG9EN22l8o/ba4fTRYOsJoS2cz-icQO4A/edit?utm_content=DAG9EN22l8o&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
Ocean	महासागर	7SS07.02					6	9	both	Science	Earth	Oceans & Water		Ocean.jpg		image		Selfmade		https://www.canva.com/design/DAG--E81KGQ/9H82I4uf5kOhVzbd3a8LOw/edit?utm_content=DAG--E81KGQ&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	महिला अधिकार	7SS03.05					7	9	np	Social Studies	Issues	Human Rights	Girls & Women		महिला_अधिकार.jpg	image		Selfmade		https://www.canva.com/design/DAG_sNATZHc/-Sn2SM2sICPg7Svetkr61Q/edit?utm_content=DAG_sNATZHc&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	महिलाहरूको जीवनस्तर सुधार गर्ने उपाय	7SS08.05					7	9	np	Social Studies	Issues	Human Rights	Girls & Women		महिलाहरूको_जीवनस्तर_सुधार_गर्ने_उपाय.jpg	image		Selfmade		https://www.canva.com/design/DAG-Bi64LEs/yTO27KXXbHFuYWgffuA5IQ/edit?utm_content=DAG-Bi64LEs&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	मौलिक हक	7SS03.04					7	9	np	Social Studies	Issues	Human Rights	Other Human Rights		मौलिक_हक.jpg	image		Selfmade		https://www.canva.com/design/DAG7jJmm60A/n9u2IOh5bp04E8pQGGzb3w/edit?utm_content=DAG7jJmm60A&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	राज्यको अर्थ	7SS03.01					7	9	np	Social Studies	Geography	Asia	Nepal		राज्यको_अर्थ.jpg	image		Selfmade		https://www.canva.com/design/DAG_r7JNEsw/AXF5AE5bVLXahXJKIjU4kg/edit?utm_content=DAG_r7JNEsw&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
Roman Empire	रोमन साम्राज्य	7SS01.01					7	8	both	Social Studies	History	Ancient	Rome	Roman_Empire.jpg		image		Wikimedia Commons		https://looma.website/content/W4S2013/images/3092/309276.jpg																	
	लिङ्गअनुसार जनसङ्ख्याको बनोट	7SS08.01					7	8	np	Social Studies	Economy	Other Economy	Population		लिङ्गअनुसार_जनसङ्ख्याको_बनोट.jpg	image		Selfmade		https://www.canva.com/design/DAG_mLs7Tsg/cHAz_Ato4NvQEgCmCwXLxQ/edit?utm_content=DAG_mLs7Tsg&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	लैङ्गिक विभेद	7SS04.02					7	9	np	Social Studies	Issues	Other Issues			लैङ्गिक_विभेद.jpg	image		Selfmade		https://www.canva.com/design/DAG9KEYaq_s/wFn8mRJLy-R-gvqDG6IT-A/edit?utm_content=DAG9KEYaq_s&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	सरकारी आय र व्यय	7SS06.05					7	9	np	Social Studies	Community	Government	Other Government		सरकारी_आय_र_व्यय.jpg	image		Selfmade		https://www.canva.com/design/DAG8OpGeDYQ/DZNvccP6FktOYkEOtFRKBA/edit?utm_content=DAG8OpGeDYQ&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	संविधानका विशेषता	7SS03.03					7	9	np	Social Studies	Community	Social Organization	Laws		संविधानका_विशेषता.jpg	image		Selfmade		https://www.canva.com/design/DAG_0QM7s1E/jk41ROtsYRPTkpx8SB5Q5Q/edit?utm_content=DAG_0QM7s1E&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	सामाजिक भेदभाव	7SS04.01					7	9	np	Social Studies	Issues	Other Issues			सामाजिक_भेदभाव.jpg	image		Selfmade		https://www.canva.com/design/DAG6grTCRqU/9chgNuv70PW8xjppMuSfJg/edit?utm_content=DAG6grTCRqU&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	सामाजिक संस्कारहरू	7SS02.02					6	9	np	Social Studies	Community	Everyday Life	Customs		सामाजिक_संस्कारहरू.jpg	image		Selfmade		https://www.canva.com/design/DAG89EE6PJs/3xIrzdW2nRU5pmYlYkO7Wg/edit?utm_content=DAG89EE6PJs&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	सूचना प्रविधिका फाइदाहरू	7SS09.03					7	9	np	Science	IT	Internet			सूचना_प्रविधिका_फाइदाहरू.jpg	image		Selfmade		https://www.canva.com/design/DAG7ppiVhCg/_z013-ByTSAlfGo4rhrepw/edit?utm_content=DAG7ppiVhCg&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	हिउँ पहिरोका कारणहरू	7SS07.09					6	9	np	Science	Earth	Human Impact	Other Human Impact		हिउँ_पहिरोका_कारणहरू.jpg	image		Selfmade		https://www.canva.com/design/DAG-wWGZ29I/AzEKfDlYOASC4IyGl9aywQ/edit?utm_content=DAG-wWGZ29I&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton																	
	जलवायु परिवर्तनको कथा	7SS07.08	8SS07.03				7	10	np	Science	Earth	Human Impact	Other Human Impact		जलवायु_परिवर्तनको_कथा.mp4	video		IIED	x	https://www.youtube.com/watch?app=desktop&v=zpdExnNQcWg&feature=youtu.be																	
	नेपालका स्थानीय सरकारहरू	7SS06.05					7	10	np	Social Studies	Community	Government	Local		नेपालका_स्थानीय_सरकारहरू.mp4	video		International IDEA	x	https://youtu.be/0mAyoUV5_ok?si=noQ0LHJWN0FnxoQE																	
18th SAARC Summit Photo	१८औं सार्क शिखर सम्मेलनको फोटो	7SS09.02					6	9	both	Social Studies	Geography	Asia	Nepal	18th_SAARC_Summit_Photo.jpg		image		Flickr		https://www.flickr.com/photos/meaindia/15705177927																	
Beijing Baitasi	बेइजिङ बाईतासी	7SS05.05					5	10	both	Social Studies	Community	Everyday Life	Religious Sites	Beijing_Baitasi.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/f/f8/Beijing_Baitasi_%282017%29_C.jpg																	
Bodhisattva	बोधिसत्व	7SS05.05					5	10	both	Social Studies	Beliefs	Religion	Buddhism	Bodhisattva.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/9/98/Wood_Bodhisattva.jpg																	
Health Support	स्वास्थ्य समर्थन	7SS04.04					5	10	both	Social Studies	Community	Social Organization	Health Care	Health_Support.jpg		image		Wikimedia Commons		https://commons.wikimedia.org/wiki/File:Bishnu_Maya_Thapa_is_the_Health_Worker_as_Bishnu_Maya_Sunar_arrives_at_the_temporary_Batulechaur_Health_Post_for_a_blood_pressure_checkup_%2810677193566%29.jpg																	
Human Trafficking	मानव तस्करी	7SS04.02					5	10	both	Social Studies	Issues	Other Issues		Human_Trafficking.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/a/ab/Human_Trafficking.jpg																	
Hydropower	जलविद्युत	7SS06.02					5	10	both	Social Studies	Community	Social Organization	Infrastructure	Hydropower.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/6/66/Kaligandaki_and_aadhi_khola_river.jpg																	
Malla Era Coin	मल्ल युगको सिक्का	7SS05.03					5	10	both	Social Studies	History	Nepal	Symbols	Malla_Era_Coin.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/8/83/Mohar_Nepal_842_MiNIS2300b_1ar3085_%288523538777%29.jpg																	
Migration	बसाइँसराइ	7SS08.03					5	9	both	Social Studies	Community	Everyday Life	Other Everyday Life	Migration.jpg		image		Arab Media & Society		https://www.arabmediasociety.com/wp-content/uploads/2023/08/Sub-saharan-migrant-women.jpeg																	
Olympics 2020 in Tokyo	टोकियो ओलम्पिक्स २०२०	7SS09.05					7	9	both	Social Studies	Community	Everyday Life	Games	Olympics_2020_in_Tokyo.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/b/b8/Tokyo_2020_Olympic_Games_women%27s_shot_put_podium.jpg																	
Olympics Closing Ceremony	ओलम्पिकको समापन समारोह	7SS09.05					7	9	both	Social Studies	Community	Everyday Life	Games	Olympics_Closing_Ceremony.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/0/02/2020_Summer_Olympics_closing_ceremony_%283%29.jpg																	
Pig Farming	सुँगुर पालन	7SS06.03					5	10	both	Social Studies	Economy	Agriculture	Farming	Pig_Farming.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/5/5f/Swine_Farm.jpg																	
Poultry Farming	कुखुरा पालन व्यवसाय	7SS06.03	7SS06.01				5	10	both	Social Studies	Economy	Agriculture	Poultry Production	Poultry_Farming.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/7/72/Poultry_Farm_in_Namakkal%2C_Tamil_Nadu.jpg																	
The Red Planet	रातो ग्रह	7SS09.05					5	9	both	Science	Astronomy	Solar System	Mars	The_Red_Planet.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/5/50/The_Red_Planet_%2850144550853%29.jpg																	
Tokyo Olympics Winners	टोकियो ओलम्पिकका विजेताहरू	7SS09.05					7	9	both	Social Studies	Community	Everyday Life	Games	Tokyo_Olympics_Winners.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/9/90/Men%27s_Greco-Roman_87_kg_medal_ceremony_at_Tokyo_2020.jpg																	
Women from Terai	तराईका महिलाहरू	7SS07.04					5	10	both	Social Studies	Community	Other Community		Women_from_Terai.jpg		image		Wikimedia Commons		https://upload.wikimedia.org/wikipedia/commons/b/bd/N%C3%A9pal_rana_tharu1818a_Crop.jpg																	
	आदर	7N12	7N14				6	9	np	Language	Nepali	Grammar			आदर.json	game		Selfmade	https://drive.google.com/file/d/1tjh2mLjFg_VCxEtNPAXSu-yB-VYUtPhH/view?usp=drive_link	was okey																	
	"पूर्ण भूत, वर्तमान र भविष्यत्"	7N07					5	9	np	Language	Nepali	Grammar	Tenses		पूर्ण_भूत_वर्तमान_र_भविष्यत्.json	game		Selfmade	https://drive.google.com/file/d/1S4ypeSD6sEqDMm8iB1luMK7x-5RVhFun/view?usp=drive_link	changed the file name to nfn																	
	चिन्हहरु	7N03	6N05				4	8	np	Language	Nepali	Grammar	Punctuation		चिन्हहरु.json	game		Selfmade	https://drive.google.com/file/d/1XdhKXpvfKT80L9FPaX3d0BozNPcp8t3o/view?usp=drive_link	was okey																	
	"तत्सम, तद्भव र आगन्तुक शब्द"	7N14					4	8	np	Language	Nepali	Other Nepali			तत्सम_तद्भव_र_आगन्तुक_शब्द.json	game		Selfmade	https://drive.google.com/file/d/1jhLoy2wBcFRYanuJkFudjZ-dYlZ4hZUN/view?usp=drive_link	was okey																	
	धातुको प्रकार	7N02					4	8	np	Language	Nepali	Grammar			धातुको_प्रकार.json	game		Selfmade	https://drive.google.com/file/d/1t6HaXGe11hhkfaOy5e6x2ztg-uqmkJCF/view?usp=drive_link	changed the file name to nfn																	
	नामयोगी र क्रियायोगी	7N14	7N09				6	9	np	Language	Nepali	Grammar			नामयोगी_र_क्रियायोगी.json	game		Selfmade	https://drive.google.com/file/d/13vJlNz-Hma7la4lfvCc3ftQXlAuQTNhZ/view?usp=drive_link	was okey																	
	पदयोग र पदवियोग १	7N15					6	8	np	Language	Nepali	Grammar			पदयोग_र_पदवियोग_१.json	game		Selfmade	https://drive.google.com/file/d/1UdY1mDAUzDzxrsl0r9yk9Xe8ythbaO2o/view?usp=drive_link	changed the file name to nfn																	
	पारिभाषिक/प्राविधिक	7N03	7N10				6	8	np	Language	Nepali	Other Nepali			पारिभाषिक_प्राविधिक.json	game		Selfmade	https://drive.google.com/file/d/1UdSuBm-kw5FIZouWh2QRpEw6qME6WD8A/view?usp=drive_link	changed the file name to nfn																	
Savings	बचत	6N09					4	9	both	Social Studies	Community	Everyday Life	Other Everyday Life		बचत.jpg	image		PEXELS	https://images.pexels.com/photos/6534325/pexels-photo-6534325.jpeg	extension was in jpeg																	
	विभिन्‍न पेसा र व्यवसाय	6N08					4	9	np	Social Studies	Economy	Occupations	Other Occupations		विभिन्‍न_पेसा_र_व्यवसाय.jpg	image		Selfmade	https://drive.google.com/file/d/1plu_v7Dc-pUW2OvktVhPTsR12CK-p4xf/view?usp=drive_link	changed the file name to nfn																	
Business	व्यवसाय	6N09					4	9	both	Social Studies	Economy	Business	Market		व्यवसाय.jpg	image		PEXELS	https://images.pexels.com/photos/11485749/pexels-photo-11485749.jpeg	extension was in jpeg																	
	शिष्टाचार र सम्बोधन शब्द	6N04	6N14				6	8	np	Language	Nepali	Contexts			शिष्टाचार_र सम्बोधन_शब्द.json	game		Selfmade	https://drive.google.com/file/d/1ef5sCy8nPW0v7MFXQNO3P05kB7HNWRTk/view?usp=drive_link	was okey																	
	ह्रस्व इकार	7N01					4	8	np	Language	Nepali	Other Nepali			ह्रस्व_इकार.jpg	image		Selfmade	https://drive.google.com/file/d/1E4YqKoQW4AGM9PqUNmEG_By99JWSDPUW/view?usp=drive_link	changed the file name to nfn																	
